Semester,Section Number,Course Prefix,Course Number,Course Title,Course,Letter Grade,Count of letter grade,Department/Program
Summer 2011,94830,S W,F360K,WORKING WITH YOUTH GANGS,"S W-F360K: WORKING WITH YOUTH GANGS, Section no. 94830",Other,1,Social Work
Summer 2011,94830,S W,F360K,WORKING WITH YOUTH GANGS,"S W-F360K: WORKING WITH YOUTH GANGS, Section no. 94830",C,3,Social Work
Summer 2011,94830,S W,F360K,WORKING WITH YOUTH GANGS,"S W-F360K: WORKING WITH YOUTH GANGS, Section no. 94830",B-,5,Social Work
Summer 2011,94830,S W,F360K,WORKING WITH YOUTH GANGS,"S W-F360K: WORKING WITH YOUTH GANGS, Section no. 94830",B,8,Social Work
Summer 2011,94830,S W,F360K,WORKING WITH YOUTH GANGS,"S W-F360K: WORKING WITH YOUTH GANGS, Section no. 94830",A,10,Social Work
Summer 2011,94835,S W,F360K,WORLD RELIGIONS-WB,"S W-F360K: WORLD RELIGIONS-WB, Section no. 94835",Other,1,Social Work
Summer 2011,94835,S W,F360K,WORLD RELIGIONS-WB,"S W-F360K: WORLD RELIGIONS-WB, Section no. 94835",B-,2,Social Work
Summer 2011,94835,S W,F360K,WORLD RELIGIONS-WB,"S W-F360K: WORLD RELIGIONS-WB, Section no. 94835",B,2,Social Work
Summer 2011,94835,S W,F360K,WORLD RELIGIONS-WB,"S W-F360K: WORLD RELIGIONS-WB, Section no. 94835",B+,2,Social Work
Summer 2011,94835,S W,F360K,WORLD RELIGIONS-WB,"S W-F360K: WORLD RELIGIONS-WB, Section no. 94835",A-,9,Social Work
Summer 2011,94835,S W,F360K,WORLD RELIGIONS-WB,"S W-F360K: WORLD RELIGIONS-WB, Section no. 94835",A,45,Social Work
Summer 2011,94850,S W,N360K,TREATMENT OF CHEM DEPENDENCE,"S W-N360K: TREATMENT OF CHEM DEPENDENCE, Section no. 94850",Other,1,Social Work
Summer 2011,94850,S W,N360K,TREATMENT OF CHEM DEPENDENCE,"S W-N360K: TREATMENT OF CHEM DEPENDENCE, Section no. 94850",F,1,Social Work
Summer 2011,94850,S W,N360K,TREATMENT OF CHEM DEPENDENCE,"S W-N360K: TREATMENT OF CHEM DEPENDENCE, Section no. 94850",B,1,Social Work
Summer 2011,94850,S W,N360K,TREATMENT OF CHEM DEPENDENCE,"S W-N360K: TREATMENT OF CHEM DEPENDENCE, Section no. 94850",B+,1,Social Work
Summer 2011,94850,S W,N360K,TREATMENT OF CHEM DEPENDENCE,"S W-N360K: TREATMENT OF CHEM DEPENDENCE, Section no. 94850",A-,1,Social Work
Summer 2011,94850,S W,N360K,TREATMENT OF CHEM DEPENDENCE,"S W-N360K: TREATMENT OF CHEM DEPENDENCE, Section no. 94850",A,7,Social Work
Summer 2011,94855,S W,N381S,FOUNDATIONS OF SOCIAL JUSTICE,"S W-N381S: FOUNDATIONS OF SOCIAL JUSTICE, Section no. 94855",Other,1,Social Work
Summer 2011,94855,S W,N381S,FOUNDATIONS OF SOCIAL JUSTICE,"S W-N381S: FOUNDATIONS OF SOCIAL JUSTICE, Section no. 94855",F,1,Social Work
Summer 2011,94855,S W,N381S,FOUNDATIONS OF SOCIAL JUSTICE,"S W-N381S: FOUNDATIONS OF SOCIAL JUSTICE, Section no. 94855",B,1,Social Work
Summer 2011,94855,S W,N381S,FOUNDATIONS OF SOCIAL JUSTICE,"S W-N381S: FOUNDATIONS OF SOCIAL JUSTICE, Section no. 94855",B+,1,Social Work
Summer 2011,94855,S W,N381S,FOUNDATIONS OF SOCIAL JUSTICE,"S W-N381S: FOUNDATIONS OF SOCIAL JUSTICE, Section no. 94855",A-,4,Social Work
Summer 2011,94855,S W,N381S,FOUNDATIONS OF SOCIAL JUSTICE,"S W-N381S: FOUNDATIONS OF SOCIAL JUSTICE, Section no. 94855",A,15,Social Work
Summer 2011,94860,S W,N381T,DYNAMS OF ORGS AND COMMUNITIES,"S W-N381T: DYNAMS OF ORGS AND COMMUNITIES, Section no. 94860",B-,3,Social Work
Summer 2011,94860,S W,N381T,DYNAMS OF ORGS AND COMMUNITIES,"S W-N381T: DYNAMS OF ORGS AND COMMUNITIES, Section no. 94860",B,2,Social Work
Summer 2011,94860,S W,N381T,DYNAMS OF ORGS AND COMMUNITIES,"S W-N381T: DYNAMS OF ORGS AND COMMUNITIES, Section no. 94860",B+,6,Social Work
Summer 2011,94860,S W,N381T,DYNAMS OF ORGS AND COMMUNITIES,"S W-N381T: DYNAMS OF ORGS AND COMMUNITIES, Section no. 94860",A-,8,Social Work
Summer 2011,94860,S W,N381T,DYNAMS OF ORGS AND COMMUNITIES,"S W-N381T: DYNAMS OF ORGS AND COMMUNITIES, Section no. 94860",A,8,Social Work
Summer 2011,94865,S W,N382R,SOCL POLICY ANLY & SOCL PROBS,"S W-N382R: SOCL POLICY ANLY & SOCL PROBS, Section no. 94865",F,1,Social Work
Summer 2011,94865,S W,N382R,SOCL POLICY ANLY & SOCL PROBS,"S W-N382R: SOCL POLICY ANLY & SOCL PROBS, Section no. 94865",B-,3,Social Work
Summer 2011,94865,S W,N382R,SOCL POLICY ANLY & SOCL PROBS,"S W-N382R: SOCL POLICY ANLY & SOCL PROBS, Section no. 94865",B,2,Social Work
Summer 2011,94865,S W,N382R,SOCL POLICY ANLY & SOCL PROBS,"S W-N382R: SOCL POLICY ANLY & SOCL PROBS, Section no. 94865",B+,1,Social Work
Summer 2011,94865,S W,N382R,SOCL POLICY ANLY & SOCL PROBS,"S W-N382R: SOCL POLICY ANLY & SOCL PROBS, Section no. 94865",A-,7,Social Work
Summer 2011,94865,S W,N382R,SOCL POLICY ANLY & SOCL PROBS,"S W-N382R: SOCL POLICY ANLY & SOCL PROBS, Section no. 94865",A,3,Social Work
Summer 2011,94870,S W,N383T,SOCIAL WORK PRACTICE II,"S W-N383T: SOCIAL WORK PRACTICE II, Section no. 94870",Other,1,Social Work
Summer 2011,94870,S W,N383T,SOCIAL WORK PRACTICE II,"S W-N383T: SOCIAL WORK PRACTICE II, Section no. 94870",B+,2,Social Work
Summer 2011,94870,S W,N383T,SOCIAL WORK PRACTICE II,"S W-N383T: SOCIAL WORK PRACTICE II, Section no. 94870",A-,12,Social Work
Summer 2011,94870,S W,N383T,SOCIAL WORK PRACTICE II,"S W-N383T: SOCIAL WORK PRACTICE II, Section no. 94870",A,10,Social Work
Summer 2011,94875,S W,N383T,SOCIAL WORK PRACTICE II,"S W-N383T: SOCIAL WORK PRACTICE II, Section no. 94875",A-,7,Social Work
Summer 2011,94875,S W,N383T,SOCIAL WORK PRACTICE II,"S W-N383T: SOCIAL WORK PRACTICE II, Section no. 94875",A,18,Social Work
Summer 2011,94880,S W,N385R,SOCIAL WORK RESEARCH METHODS,"S W-N385R: SOCIAL WORK RESEARCH METHODS, Section no. 94880",F,1,Social Work
Summer 2011,94880,S W,N385R,SOCIAL WORK RESEARCH METHODS,"S W-N385R: SOCIAL WORK RESEARCH METHODS, Section no. 94880",C,1,Social Work
Summer 2011,94880,S W,N385R,SOCIAL WORK RESEARCH METHODS,"S W-N385R: SOCIAL WORK RESEARCH METHODS, Section no. 94880",B,4,Social Work
Summer 2011,94880,S W,N385R,SOCIAL WORK RESEARCH METHODS,"S W-N385R: SOCIAL WORK RESEARCH METHODS, Section no. 94880",B+,3,Social Work
Summer 2011,94880,S W,N385R,SOCIAL WORK RESEARCH METHODS,"S W-N385R: SOCIAL WORK RESEARCH METHODS, Section no. 94880",A-,3,Social Work
Summer 2011,94880,S W,N385R,SOCIAL WORK RESEARCH METHODS,"S W-N385R: SOCIAL WORK RESEARCH METHODS, Section no. 94880",A,15,Social Work
Summer 2011,94890,S W,N387R,16-DEV DIS & SELF-ADVOCACY-WB,"S W-N387R: 16-DEV DIS & SELF-ADVOCACY-WB, Section no. 94890",Other,7,Social Work
Summer 2011,94890,S W,N387R,16-DEV DIS & SELF-ADVOCACY-WB,"S W-N387R: 16-DEV DIS & SELF-ADVOCACY-WB, Section no. 94890",A-,3,Social Work
Summer 2011,94890,S W,N387R,16-DEV DIS & SELF-ADVOCACY-WB,"S W-N387R: 16-DEV DIS & SELF-ADVOCACY-WB, Section no. 94890",A,7,Social Work
Summer 2011,94895,S W,N387R,33-CHILD/ADULT ATTCH CLIN PRAC,"S W-N387R: 33-CHILD/ADULT ATTCH CLIN PRAC, Section no. 94895",Other,4,Social Work
Summer 2011,94895,S W,N387R,33-CHILD/ADULT ATTCH CLIN PRAC,"S W-N387R: 33-CHILD/ADULT ATTCH CLIN PRAC, Section no. 94895",A-,11,Social Work
Summer 2011,94895,S W,N387R,33-CHILD/ADULT ATTCH CLIN PRAC,"S W-N387R: 33-CHILD/ADULT ATTCH CLIN PRAC, Section no. 94895",A,14,Social Work
Summer 2011,94900,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94900",Other,1,Social Work
Summer 2011,94900,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94900",C+,1,Social Work
Summer 2011,94900,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94900",B,3,Social Work
Summer 2011,94900,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94900",B+,5,Social Work
Summer 2011,94900,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94900",A-,9,Social Work
Summer 2011,94900,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94900",A,3,Social Work
Summer 2011,94905,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94905",Other,1,Social Work
Summer 2011,94905,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94905",B-,3,Social Work
Summer 2011,94905,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94905",B,2,Social Work
Summer 2011,94905,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94905",B+,1,Social Work
Summer 2011,94905,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94905",A-,4,Social Work
Summer 2011,94905,S W,N393R,1-CLIN ASSMT AND DIFFEREN DIAG,"S W-N393R: 1-CLIN ASSMT AND DIFFEREN DIAG, Section no. 94905",A,2,Social Work
Summer 2011,94910,S W,N393R,3-THEOR AND METH OF FAM INTERV,"S W-N393R: 3-THEOR AND METH OF FAM INTERV, Section no. 94910",A-,5,Social Work
Summer 2011,94910,S W,N393R,3-THEOR AND METH OF FAM INTERV,"S W-N393R: 3-THEOR AND METH OF FAM INTERV, Section no. 94910",A,21,Social Work
Summer 2011,94915,S W,N393R,9-ASSMT/TREAT TRAUMATIZED POP,"S W-N393R: 9-ASSMT/TREAT TRAUMATIZED POP, Section no. 94915",Other,1,Social Work
Summer 2011,94915,S W,N393R,9-ASSMT/TREAT TRAUMATIZED POP,"S W-N393R: 9-ASSMT/TREAT TRAUMATIZED POP, Section no. 94915",F,1,Social Work
Summer 2011,94915,S W,N393R,9-ASSMT/TREAT TRAUMATIZED POP,"S W-N393R: 9-ASSMT/TREAT TRAUMATIZED POP, Section no. 94915",B+,1,Social Work
Summer 2011,94915,S W,N393R,9-ASSMT/TREAT TRAUMATIZED POP,"S W-N393R: 9-ASSMT/TREAT TRAUMATIZED POP, Section no. 94915",A-,5,Social Work
Summer 2011,94915,S W,N393R,9-ASSMT/TREAT TRAUMATIZED POP,"S W-N393R: 9-ASSMT/TREAT TRAUMATIZED POP, Section no. 94915",A,14,Social Work
Summer 2011,94920,S W,N393R,22-NEUROBIOLOGY AND S W PRACT,"S W-N393R: 22-NEUROBIOLOGY AND S W PRACT, Section no. 94920",B+,4,Social Work
Summer 2011,94920,S W,N393R,22-NEUROBIOLOGY AND S W PRACT,"S W-N393R: 22-NEUROBIOLOGY AND S W PRACT, Section no. 94920",A-,9,Social Work
Summer 2011,94920,S W,N393R,22-NEUROBIOLOGY AND S W PRACT,"S W-N393R: 22-NEUROBIOLOGY AND S W PRACT, Section no. 94920",A,18,Social Work
Summer 2011,94925,S W,N393R,23-TREATMENT OF CHEM DEPENDNC,"S W-N393R: 23-TREATMENT OF CHEM DEPENDNC, Section no. 94925",Other,1,Social Work
Summer 2011,94925,S W,N393R,23-TREATMENT OF CHEM DEPENDNC,"S W-N393R: 23-TREATMENT OF CHEM DEPENDNC, Section no. 94925",B+,1,Social Work
Summer 2011,94925,S W,N393R,23-TREATMENT OF CHEM DEPENDNC,"S W-N393R: 23-TREATMENT OF CHEM DEPENDNC, Section no. 94925",A-,3,Social Work
Summer 2011,94925,S W,N393R,23-TREATMENT OF CHEM DEPENDNC,"S W-N393R: 23-TREATMENT OF CHEM DEPENDNC, Section no. 94925",A,9,Social Work
Summer 2011,94935,S W,N393R,26-THEORS/METHS OF GROUP INTVN,"S W-N393R: 26-THEORS/METHS OF GROUP INTVN, Section no. 94935",A-,4,Social Work
Summer 2011,94935,S W,N393R,26-THEORS/METHS OF GROUP INTVN,"S W-N393R: 26-THEORS/METHS OF GROUP INTVN, Section no. 94935",A,19,Social Work
Summer 2011,94940,S W,N393T,10-GRANT DEV/FUND-RAIS HUM SRV,"S W-N393T: 10-GRANT DEV/FUND-RAIS HUM SRV, Section no. 94940",Other,1,Social Work
Summer 2011,94940,S W,N393T,10-GRANT DEV/FUND-RAIS HUM SRV,"S W-N393T: 10-GRANT DEV/FUND-RAIS HUM SRV, Section no. 94940",B+,1,Social Work
Summer 2011,94940,S W,N393T,10-GRANT DEV/FUND-RAIS HUM SRV,"S W-N393T: 10-GRANT DEV/FUND-RAIS HUM SRV, Section no. 94940",A-,9,Social Work
Summer 2011,94940,S W,N393T,10-GRANT DEV/FUND-RAIS HUM SRV,"S W-N393T: 10-GRANT DEV/FUND-RAIS HUM SRV, Section no. 94940",A,19,Social Work
Summer 2011,94945,S W,N393T,19-STRAT PARTSHP COLLAB LDRSHP,"S W-N393T: 19-STRAT PARTSHP COLLAB LDRSHP, Section no. 94945",B+,3,Social Work
Summer 2011,94945,S W,N393T,19-STRAT PARTSHP COLLAB LDRSHP,"S W-N393T: 19-STRAT PARTSHP COLLAB LDRSHP, Section no. 94945",A-,3,Social Work
Summer 2011,94945,S W,N393T,19-STRAT PARTSHP COLLAB LDRSHP,"S W-N393T: 19-STRAT PARTSHP COLLAB LDRSHP, Section no. 94945",A,6,Social Work
Summer 2011,94950,S W,N393T,20-S W INFORMATS IN MGMT/PRACT,"S W-N393T: 20-S W INFORMATS IN MGMT/PRACT, Section no. 94950",B,1,Social Work
Summer 2011,94950,S W,N393T,20-S W INFORMATS IN MGMT/PRACT,"S W-N393T: 20-S W INFORMATS IN MGMT/PRACT, Section no. 94950",B+,1,Social Work
Summer 2011,94950,S W,N393T,20-S W INFORMATS IN MGMT/PRACT,"S W-N393T: 20-S W INFORMATS IN MGMT/PRACT, Section no. 94950",A-,3,Social Work
Summer 2011,94950,S W,N393T,20-S W INFORMATS IN MGMT/PRACT,"S W-N393T: 20-S W INFORMATS IN MGMT/PRACT, Section no. 94950",A,9,Social Work
Summer 2011,94955,S W,F393U,3-WORKING WITH YOUTH GANGS,"S W-F393U: 3-WORKING WITH YOUTH GANGS, Section no. 94955",Other,5,Social Work
Summer 2011,94955,S W,F393U,3-WORKING WITH YOUTH GANGS,"S W-F393U: 3-WORKING WITH YOUTH GANGS, Section no. 94955",A,4,Social Work
Summer 2011,94960,S W,F393U,22-CONTEMP ISS DOMESTIC VIOL,"S W-F393U: 22-CONTEMP ISS DOMESTIC VIOL, Section no. 94960",Other,2,Social Work
Summer 2011,94960,S W,F393U,22-CONTEMP ISS DOMESTIC VIOL,"S W-F393U: 22-CONTEMP ISS DOMESTIC VIOL, Section no. 94960",A-,6,Social Work
Summer 2011,94960,S W,F393U,22-CONTEMP ISS DOMESTIC VIOL,"S W-F393U: 22-CONTEMP ISS DOMESTIC VIOL, Section no. 94960",A,2,Social Work
Summer 2011,94975,S W,F395K,LEADERSHIP/COMMUNICATN/CHANGE,"S W-F395K: LEADERSHIP/COMMUNICATN/CHANGE, Section no. 94975",Other,2,Social Work
Summer 2011,94975,S W,F395K,LEADERSHIP/COMMUNICATN/CHANGE,"S W-F395K: LEADERSHIP/COMMUNICATN/CHANGE, Section no. 94975",B-,1,Social Work
Summer 2011,94975,S W,F395K,LEADERSHIP/COMMUNICATN/CHANGE,"S W-F395K: LEADERSHIP/COMMUNICATN/CHANGE, Section no. 94975",A,4,Social Work
Summer 2011,94982,S W,F395K,PERSPECTIVES ON PHILANTHROPY,"S W-F395K: PERSPECTIVES ON PHILANTHROPY, Section no. 94982",Other,1,Social Work
Summer 2011,94982,S W,F395K,PERSPECTIVES ON PHILANTHROPY,"S W-F395K: PERSPECTIVES ON PHILANTHROPY, Section no. 94982",B+,1,Social Work
Summer 2011,94982,S W,F395K,PERSPECTIVES ON PHILANTHROPY,"S W-F395K: PERSPECTIVES ON PHILANTHROPY, Section no. 94982",A-,4,Social Work
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",Other,1,Undergraduate Studies
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",D-,1,Undergraduate Studies
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",D,3,Undergraduate Studies
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",C+,2,Undergraduate Studies
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",B-,3,Undergraduate Studies
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",B,1,Undergraduate Studies
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",B+,2,Undergraduate Studies
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",A-,1,Undergraduate Studies
Summer 2011,95185,UGS,F302,"MUSIC, TV, AND GLOBAL CULTURE","UGS-F302: MUSIC, TV, AND GLOBAL CULTURE, Section no. 95185",A,4,Undergraduate Studies
Summer 2011,95190,UGS,F302,TIME MATTERS,"UGS-F302: TIME MATTERS, Section no. 95190",Other,1,Undergraduate Studies
Summer 2011,95190,UGS,F302,TIME MATTERS,"UGS-F302: TIME MATTERS, Section no. 95190",B-,3,Undergraduate Studies
Summer 2011,95190,UGS,F302,TIME MATTERS,"UGS-F302: TIME MATTERS, Section no. 95190",B+,2,Undergraduate Studies
Summer 2011,95190,UGS,F302,TIME MATTERS,"UGS-F302: TIME MATTERS, Section no. 95190",A-,5,Undergraduate Studies
Summer 2011,95190,UGS,F302,TIME MATTERS,"UGS-F302: TIME MATTERS, Section no. 95190",A,5,Undergraduate Studies
Summer 2011,95195,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95195",Other,1,Undergraduate Studies
Summer 2011,95195,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95195",C-,1,Undergraduate Studies
Summer 2011,95195,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95195",C,2,Undergraduate Studies
Summer 2011,95195,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95195",C+,1,Undergraduate Studies
Summer 2011,95195,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95195",B-,1,Undergraduate Studies
Summer 2011,95195,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95195",B,5,Undergraduate Studies
Summer 2011,95195,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95195",A,3,Undergraduate Studies
Summer 2011,95200,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95200",D+,1,Undergraduate Studies
Summer 2011,95200,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95200",C-,2,Undergraduate Studies
Summer 2011,95200,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95200",C,1,Undergraduate Studies
Summer 2011,95200,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95200",B-,2,Undergraduate Studies
Summer 2011,95200,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95200",B,2,Undergraduate Studies
Summer 2011,95200,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95200",B+,1,Undergraduate Studies
Summer 2011,95200,UGS,F303,CIV RIGHTS: EYES ON THE PRIZE,"UGS-F303: CIV RIGHTS: EYES ON THE PRIZE, Section no. 95200",A,3,Undergraduate Studies
Summer 2011,95210,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95210",B+,1,Undergraduate Studies
Summer 2011,95210,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95210",A-,3,Undergraduate Studies
Summer 2011,95210,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95210",A,12,Undergraduate Studies
Summer 2011,95215,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95215",C-,1,Undergraduate Studies
Summer 2011,95215,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95215",C,2,Undergraduate Studies
Summer 2011,95215,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95215",B-,1,Undergraduate Studies
Summer 2011,95215,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95215",B,1,Undergraduate Studies
Summer 2011,95215,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95215",A-,1,Undergraduate Studies
Summer 2011,95215,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95215",A,11,Undergraduate Studies
Summer 2011,95220,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95220",Other,1,Undergraduate Studies
Summer 2011,95220,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95220",C,1,Undergraduate Studies
Summer 2011,95220,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95220",B,2,Undergraduate Studies
Summer 2011,95220,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95220",B+,2,Undergraduate Studies
Summer 2011,95220,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95220",A-,3,Undergraduate Studies
Summer 2011,95220,UGS,F303,COMPARATIVE VALUE,"UGS-F303: COMPARATIVE VALUE, Section no. 95220",A,4,Undergraduate Studies
Summer 2011,95230,UGS,F303,CONT RUS LIT/FILM: 1991-2011,"UGS-F303: CONT RUS LIT/FILM: 1991-2011, Section no. 95230",Other,2,Undergraduate Studies
Summer 2011,95230,UGS,F303,CONT RUS LIT/FILM: 1991-2011,"UGS-F303: CONT RUS LIT/FILM: 1991-2011, Section no. 95230",A-,1,Undergraduate Studies
Summer 2011,95230,UGS,F303,CONT RUS LIT/FILM: 1991-2011,"UGS-F303: CONT RUS LIT/FILM: 1991-2011, Section no. 95230",A,14,Undergraduate Studies
Summer 2011,95235,UGS,F303,CONT RUS LIT/FILM: 1991-2011,"UGS-F303: CONT RUS LIT/FILM: 1991-2011, Section no. 95235",C+,1,Undergraduate Studies
Summer 2011,95235,UGS,F303,CONT RUS LIT/FILM: 1991-2011,"UGS-F303: CONT RUS LIT/FILM: 1991-2011, Section no. 95235",B-,1,Undergraduate Studies
Summer 2011,95235,UGS,F303,CONT RUS LIT/FILM: 1991-2011,"UGS-F303: CONT RUS LIT/FILM: 1991-2011, Section no. 95235",A,8,Undergraduate Studies
Summer 2011,95240,UGS,F309,ANALYTICAL READING AND WRITING,"UGS-F309: ANALYTICAL READING AND WRITING, Section no. 95240",Other,7,Undergraduate Studies
Summer 2011,95240,UGS,F309,ANALYTICAL READING AND WRITING,"UGS-F309: ANALYTICAL READING AND WRITING, Section no. 95240",C,1,Undergraduate Studies
Summer 2011,95240,UGS,F309,ANALYTICAL READING AND WRITING,"UGS-F309: ANALYTICAL READING AND WRITING, Section no. 95240",C+,1,Undergraduate Studies
Summer 2011,95240,UGS,F309,ANALYTICAL READING AND WRITING,"UGS-F309: ANALYTICAL READING AND WRITING, Section no. 95240",B-,1,Undergraduate Studies
Summer 2011,95240,UGS,F309,ANALYTICAL READING AND WRITING,"UGS-F309: ANALYTICAL READING AND WRITING, Section no. 95240",B,1,Undergraduate Studies
Summer 2011,95255,UGS,S302,SCANDINAVIAN CINEMA,"UGS-S302: SCANDINAVIAN CINEMA, Section no. 95255",F,1,Undergraduate Studies
Summer 2011,95255,UGS,S302,SCANDINAVIAN CINEMA,"UGS-S302: SCANDINAVIAN CINEMA, Section no. 95255",C-,1,Undergraduate Studies
Summer 2011,95255,UGS,S302,SCANDINAVIAN CINEMA,"UGS-S302: SCANDINAVIAN CINEMA, Section no. 95255",B-,1,Undergraduate Studies
Summer 2011,95255,UGS,S302,SCANDINAVIAN CINEMA,"UGS-S302: SCANDINAVIAN CINEMA, Section no. 95255",B,5,Undergraduate Studies
Summer 2011,95255,UGS,S302,SCANDINAVIAN CINEMA,"UGS-S302: SCANDINAVIAN CINEMA, Section no. 95255",B+,2,Undergraduate Studies
Summer 2011,95255,UGS,S302,SCANDINAVIAN CINEMA,"UGS-S302: SCANDINAVIAN CINEMA, Section no. 95255",A-,2,Undergraduate Studies
Summer 2011,95255,UGS,S302,SCANDINAVIAN CINEMA,"UGS-S302: SCANDINAVIAN CINEMA, Section no. 95255",A,4,Undergraduate Studies
